direction,entry_time,exit_time,entry_price,exit_price,size,pnl,pnl_pct,exit_reason
short,2026-02-23 23:30,2026-02-24 20:30,0.00277,0.0030193,3606498.194946,-919.9791,-9.209,stop_loss_9.00pct
long,2026-02-24 23:30,2026-03-05 12:15,0.00288,0.0031680000000000002,3146163.499687,887.0671,9.79,take_profit_10.00pct
long,2026-03-05 19:00,2026-03-11 20:30,0.0031,0.0034100000000000003,3205829.016837,972.937,9.79,take_profit_10.00pct
long,2026-03-11 23:00,2026-03-15 17:45,0.00331,0.003641,3293080.360578,1067.1194,9.79,take_profit_10.00pct
long,2026-03-15 17:45,2026-03-15 18:15,0.00396,0.0043560000000000005,3019002.064618,1170.4188,9.79,take_profit_10.00pct
long,2026-03-15 23:15,2026-03-16 01:30,0.00434,0.0039494000000000005,3021322.881413,-1205.1737,-9.191,stop_loss_9.00pct
long,2026-03-16 03:45,2026-03-17 09:45,0.00397,0.0036127,2996337.598571,-1093.3118,-9.191,stop_loss_9.00pct
short,2026-03-17 17:30,2026-03-18 21:30,0.00352,0.0038368000000000005,3065723.399072,-993.7751,-9.209,stop_loss_9.00pct
long,2026-03-19 04:30,2026-03-21 12:00,0.00358,0.0039380000000000005,2734015.00188,958.223,9.79,take_profit_10.00pct
long,2026-03-21 14:30,2026-03-24 06:15,0.00375,0.00347,2862733.534897,-822.2343,-7.6592,end_of_data
