feature,importance
atr14,0.03178505
volatility_20,0.021568242
is_bullish,0.019992119
ma100_slope,0.018722117
atr7,0.017692648
bb_squeeze,0.017636973
stoch_k,0.016432675
ma20_dist,0.015734568
ma100_dist,0.015355413
ema10_dist,0.015198175
dist_ma100,0.015117405
vol_expand,0.014884267
rsi14_norm,0.014749786
return_1,0.014386244
pos_20,0.014278566
ma10_dist,0.014158438
dist_high_20,0.014100878
macd_line,0.013896014
dist_high_5,0.013877922
rsi14_delta,0.013803519
pos_5,0.013714929
ema20_dist,0.013692664
bb_upper_dist,0.013607608
dist_low_20,0.013568222
hl_range,0.013550723
volume_zscore,0.013532537
bb_width,0.013479682
williams_r,0.013331449
hour,0.013286482
ma50_slope,0.0132456785
vol_up,0.013182312
ma50_dist,0.0131227
pos_50,0.0130690625
pos_10,0.01298845
macd_fast_hist,0.012957981
stoch_delta,0.012954788
macd_hist,0.012770532
close_pos,0.012743985
upper_wick,0.012699316
volatility_10,0.012443792
rsi14,0.0124018695
atr_ratio,0.012300792
macd_signal,0.012201624
dist_low_5,0.012192915
ma5_slope,0.012123797
ma10_slope,0.012015299
ma20_slope,0.011934714
cci14,0.011877038
macd_hist_delta,0.011860065
lower_wick,0.01152598
volume_ratio5,0.011404634
stoch_d,0.011331082
return_10,0.011135535
ma5_dist,0.011095129
volatility_5,0.010970377
roc5,0.010919414
minute,0.010817473
range_atr,0.010794059
mom_5,0.010779631
macd_fast_delta,0.010739955
day_of_week,0.010726731
bb_lower_dist,0.01050701
roc10,0.010472164
cci14_delta,0.010377169
rsi7,0.010366759
mom_10,0.010349479
volume_delta,0.010199599
bb_pct,0.010115993
return_5,0.010079313
body_size,0.010058143
return_3,0.009942883
ema5_dist,0.0098354565
mom_3,0.00981015
return_2,0.00823605
open_pos,0.008081187
volume_ratio10,0.007803694
consec_up,0.007776612
consec_down,0.0075262915
gap,0.0
rsi_os,0.0
macd_cross_down,0.0
macd_cross_up,0.0
above_ma100,0.0
rsi_ob,0.0
stoch_os,0.0
stoch_ob,0.0
